0.198,0.93
0.2,0.93
0.202,0.932
0.206,0.932
0.208,0.934
0.21,0.934
0.212,0.936
0.216,0.936
0.218,0.938
0.22,0.938
0.222,0.94
0.226,0.94
0.228,0.942
0.234,0.942
0.236,0.944
0.238,0.944
0.24,0.946
0.244,0.946
0.246,0.948
0.25,0.948
0.252,0.95
0.256,0.95
0.258,0.952
0.264,0.952
0.266,0.954
0.27,0.954
0.272,0.956
0.276,0.956
0.278,0.958
0.286,0.958
0.288,0.96
0.292,0.96
0.294,0.962
0.302,0.962
0.304,0.964
0.312,0.964
0.314,0.966
0.318,0.966
0.32,0.968
0.33,0.968
0.332,0.97
0.342,0.97
0.344,0.972
0.352,0.972
0.354,0.974
0.37,0.974
0.372,0.976
0.38,0.976
0.382,0.978
0.388,0.978
0.39,0.98
0.394,0.98
0.4,0.986
0.402,0.986
0.404,0.988
0.406,0.988
0.408,0.99
0.41,0.99
0.412,0.992
0.418,0.992
0.42,0.994
0.426,0.994
0.428,0.996
0.458,0.996
0.46,0.994
0.468,0.994
0.47,0.992
0.474,0.992
0.476,0.99
0.48,0.99
0.482,0.988
0.484,0.988
0.486,0.986
0.49,0.986
0.492,0.984
0.532,0.984
0.534,0.982
0.562,0.982
0.564,0.98
0.588,0.98
0.59,0.978
0.606,0.978
0.608,0.976
0.62,0.976
0.622,0.974
0.638,0.974
0.64,0.972
0.648,0.972
0.65,0.97
0.66,0.97
0.662,0.968
0.672,0.968
0.674,0.966
0.68,0.966
0.682,0.964
0.692,0.964
0.694,0.962
0.7,0.962
0.702,0.96
0.708,0.96
0.71,0.958
0.718,0.958
0.72,0.956
0.726,0.956
0.728,0.954
0.734,0.954
0.736,0.952
0.74,0.952
0.742,0.95
0.746,0.95
0.748,0.948
0.754,0.948
0.756,0.946
0.762,0.946
0.764,0.944
0.766,0.944
0.768,0.942
0.774,0.942
0.776,0.94
0.778,0.94
0.78,0.938
0.784,0.938
0.786,0.936
0.79,0.936
0.792,0.934
0.796,0.934
0.798,0.932
0.802,0.932
0.804,0.93
0.806,0.93
0.808,0.928
0.812,0.928
0.814,0.926
0.816,0.926
0.818,0.924
0.822,0.924
0.824,0.922
0.826,0.922
0.828,0.92
0.83,0.92
0.832,0.918
0.836,0.918
0.838,0.916
0.84,0.916
0.842,0.914
0.844,0.914
0.846,0.912
0.848,0.912
0.85,0.91
0.852,0.91
0.854,0.908
0.856,0.908
0.858,0.906
0.86,0.906
0.862,0.904
0.864,0.904
0.866,0.902
0.868,0.902
0.87,0.9
0.872,0.9
0.874,0.898
0.876,0.898
0.878,0.896
0.88,0.896
0.884,0.892
0.888,0.892
0.894,0.886
0.896,0.886
0.898,0.884
0.9,0.884
0.904,0.88
0.906,0.88
0.91,0.876
0.912,0.876
0.914,0.874
0.916,0.874
0.922,0.868
0.924,0.868
0.926,0.866
0.928,0.866
0.936,0.858
0.938,0.858
0.944,0.852
0.946,0.852
0.956,0.842
0.958,0.842
0.96,0.84
0.96,0.838
0.962,0.838
0.982,0.818
0.982,0.816
0.984,0.814
0.986,0.814
0.992,0.808
0.992,0.806
0.994,0.804
0.994,0.8
0.992,0.798
0.99,0.798
0.988,0.796
0.984,0.796
0.982,0.794
0.97,0.794
0.968,0.796
0.962,0.796
0.96,0.798
0.956,0.798
0.954,0.8
0.95,0.8
0.948,0.802
0.94,0.802
0.938,0.804
0.934,0.804
0.932,0.806
0.926,0.806
0.924,0.808
0.918,0.808
0.916,0.81
0.91,0.81
0.908,0.812
0.9,0.812
0.898,0.814
0.892,0.814
0.89,0.816
0.884,0.816
0.882,0.818
0.87,0.818
0.868,0.82
0.864,0.82
0.862,0.822
0.852,0.822
0.85,0.824
0.838,0.824
0.836,0.826
0.83,0.826
0.828,0.828
0.812,0.828
0.81,0.83
0.796,0.83
0.794,0.832
0.782,0.832
0.78,0.834
0.752,0.834
0.75,0.836
0.706,0.836
0.704,0.834
0.7,0.834
0.696,0.83
0.694,0.83
0.692,0.828
0.69,0.828
0.688,0.826
0.686,0.826
0.684,0.824
0.678,0.824
0.676,0.822
0.668,0.822
0.666,0.82
0.638,0.82
0.636,0.822
0.628,0.822
0.626,0.824
0.62,0.824
0.618,0.826
0.6,0.826
0.598,0.824
0.59,0.824
0.588,0.822
0.582,0.822
0.58,0.82
0.576,0.82
0.574,0.818
0.568,0.818
0.566,0.816
0.56,0.816
0.558,0.814
0.556,0.814
0.554,0.812
0.55,0.812
0.548,0.81
0.546,0.81
0.544,0.808
0.538,0.808
0.536,0.806
0.534,0.806
0.532,0.804
0.53,0.804
0.528,0.802
0.524,0.802
0.522,0.8
0.52,0.8
0.518,0.798
0.516,0.798
0.514,0.796
0.51,0.796
0.508,0.794
0.506,0.794
0.504,0.792
0.502,0.792
0.5,0.79
0.498,0.79
0.494,0.786
0.492,0.786
0.49,0.784
0.486,0.784
0.482,0.78
0.48,0.78
0.478,0.778
0.476,0.778
0.472,0.774
0.47,0.774
0.466,0.77
0.464,0.77
0.462,0.768
0.46,0.768
0.454,0.762
0.452,0.762
0.448,0.758
0.446,0.758
0.44,0.752
0.438,0.752
0.43,0.744
0.428,0.744
0.42,0.736
0.418,0.736
0.418,0.734
0.416,0.732
0.414,0.732
0.4,0.718
0.398,0.718
0.398,0.716
0.396,0.714
0.394,0.714
0.392,0.712
0.392,0.71
0.39,0.708
0.388,0.708
0.382,0.702
0.382,0.7
0.37,0.688
0.37,0.686
0.36,0.676
0.36,0.674
0.354,0.668
0.354,0.666
0.346,0.658
0.346,0.656
0.34,0.65
0.34,0.648
0.334,0.642
0.334,0.64
0.33,0.636
0.33,0.634
0.328,0.632
0.328,0.63
0.322,0.624
0.322,0.622
0.32,0.62
0.32,0.618
0.316,0.614
0.316,0.612
0.314,0.61
0.314,0.608
0.308,0.602
0.308,0.6
0.306,0.598
0.306,0.596
0.304,0.594
0.304,0.592
0.302,0.59
0.302,0.588
0.3,0.586
0.3,0.584
0.298,0.582
0.296,0.582
0.296,0.58
0.294,0.578
0.294,0.574
0.292,0.572
0.292,0.57
0.29,0.568
0.29,0.566
0.286,0.562
0.286,0.56
0.282,0.556
0.282,0.552
0.28,0.55
0.28,0.548
0.278,0.546
0.278,0.544
0.276,0.542
0.276,0.54
0.274,0.538
0.274,0.536
0.27,0.532
0.27,0.528
0.268,0.526
0.268,0.524
0.266,0.522
0.266,0.518
0.262,0.514
0.262,0.51
0.26,0.508
0.26,0.506
0.256,0.502
0.256,0.498
0.254,0.496
0.254,0.492
0.252,0.49
0.252,0.488
0.25,0.486
0.25,0.484
0.248,0.482
0.248,0.48
0.246,0.478
0.246,0.476
0.244,0.474
0.244,0.472
0.242,0.47
0.242,0.464
0.24,0.462
0.24,0.46
0.238,0.458
0.238,0.456
0.236,0.454
0.236,0.452
0.234,0.45
0.234,0.446
0.232,0.444
0.232,0.442
0.23,0.44
0.23,0.434
0.228,0.432
0.228,0.43
0.226,0.428
0.226,0.424
0.224,0.422
0.224,0.42
0.222,0.418
0.222,0.416
0.22,0.414
0.22,0.412
0.218,0.41
0.218,0.406
0.216,0.404
0.216,0.398
0.214,0.396
0.214,0.394
0.212,0.392
0.212,0.39
0.21,0.388
0.21,0.384
0.208,0.382
0.208,0.38
0.206,0.378
0.206,0.374
0.204,0.372
0.204,0.368
0.202,0.366
0.202,0.36
0.2,0.358
0.2,0.354
0.198,0.352
0.198,0.35
0.194,0.346
0.194,0.34
0.192,0.338
0.192,0.334
0.19,0.332
0.19,0.328
0.188,0.326
0.188,0.32
0.184,0.316
0.184,0.312
0.18,0.308
0.18,0.3
0.178,0.298
0.178,0.294
0.176,0.292
0.176,0.288
0.174,0.286
0.174,0.284
0.172,0.282
0.172,0.278
0.17,0.276
0.17,0.274
0.168,0.272
0.168,0.27
0.166,0.268
0.166,0.262
0.164,0.26
0.164,0.254
0.162,0.252
0.162,0.25
0.16,0.248
0.16,0.246
0.158,0.244
0.158,0.24
0.156,0.238
0.156,0.236
0.154,0.234
0.154,0.23
0.152,0.228
0.152,0.22
0.15,0.218
0.15,0.214
0.148,0.212
0.148,0.21
0.144,0.206
0.144,0.202
0.142,0.2
0.142,0.196
0.14,0.194
0.14,0.19
0.138,0.188
0.138,0.184
0.136,0.182
0.136,0.18
0.134,0.178
0.134,0.176
0.13,0.172
0.13,0.166
0.128,0.164
0.128,0.162
0.126,0.16
0.126,0.154
0.124,0.152
0.124,0.148
0.118,0.142
0.118,0.138
0.116,0.136
0.116,0.134
0.114,0.132
0.114,0.126
0.112,0.124
0.112,0.12
0.106,0.114
0.106,0.112
0.104,0.11
0.104,0.106
0.102,0.104
0.102,0.102
0.1,0.1
0.1,0.096
0.098,0.094
0.098,0.092
0.094,0.088
0.094,0.086
0.092,0.084
0.092,0.082
0.09,0.08
0.09,0.076
0.088,0.074
0.088,0.072
0.086,0.07
0.086,0.068
0.08,0.062
0.08,0.06
0.078,0.058
0.078,0.054
0.076,0.052
0.076,0.05
0.074,0.048
0.074,0.046
0.07,0.042
0.07,0.04
0.066,0.036
0.066,0.034
0.064,0.032
0.064,0.03
0.062,0.028
0.062,0.024
0.06,0.022
0.06,0.018
0.056,0.014
0.054,0.014
0.052,0.012
0.028,0.012
